Season,Season Type,Week,Player Name,Position,Team Abbreviation,Avg Cushion,Avg Separation,Avg Intended Air Yards,Share of Intended Air Yards (%),Receptions,Targets,Catch Percentage,Yards,Receiving Touchdowns,Avg Yards After Catch,Avg Expected YAC,YAC Above Expectation,Player GSIS ID,Headshot
2025,REG,0,Marvin Mims,WR,DEN,7.816410256410257,4.528699894119983,8.966862745098041,10.444706844296649,37,51,72.54901960784314,322.0,1,6.515135135135135,6.0426059766027445,0.4725291585323905,00-0038976,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zbdjtph5xplbf4yocz0l"
2025,REG,0,Tre Tucker,WR,LV,7.618735632183907,3.6219217863116016,10.305434782608698,29.081840796782934,57,92,61.95652173913043,696.0,5,5.249824561403507,5.017804735462975,0.2320198259405321,00-0038563,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fsx05ats4azj8mus03d4"
2025,REG,0,Luther Burden,WR,CHI,7.425192307692305,4.630454576457557,7.264833333333334,9.733446174527218,47,60,78.33333333333333,652.0,2,7.41787234042553,6.491090834601449,0.9267815058240814,00-0040735,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iyuwdz7pbowdkwzq2tg5"
2025,REG,0,Jordan Addison,WR,MIN,7.27987012987013,2.867290530063287,14.401518987341772,29.91056171031669,42,79,53.16455696202531,610.0,3,3.589285714285713,2.9627840873548057,0.6265016269309078,00-0038994,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s2ey8g5memyqvxc52uzy"
2025,REG,0,Josh Downs,WR,IND,7.213918918918919,2.6805034029614965,7.7382954545454545,15.8832749443711,58,88,65.9090909090909,559.0,4,2.677241379310345,2.5429074287822906,0.1343339505280543,00-0038997,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gqozitn9vxnp8acz6wwg"
2025,REG,0,Travis Hunter,WR,JAX,7.03475,3.3185259802665024,7.594666666666667,7.005374558781931,28,45,62.22222222222222,298.0,1,5.498928571428572,4.736819089659643,0.7621094817689293,00-0040718,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/apfzii6u8pwj9ntvyfkk"
2025,REG,0,John Metchie,WR,NYJ,7.002195121951219,3.833602894849869,5.2231250000000005,7.679301631059039,33,48,68.75,274.0,2,4.565757575757576,5.43295408121705,-0.8671965054594732,00-0037614,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/u7ir1sy2vrpidvwpndqd"
2025,REG,0,D.J. Moore,WR,CHI,6.812857142857143,3.271765191029652,11.408,21.65300439678715,50,85,58.82352941176471,667.0,6,4.7308,4.120880524416065,0.6099194755839346,00-0034827,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qphturmeiifnqrnf5pax"
2025,REG,0,Chris Olave,WR,NO,6.8091333333333335,2.945061511109885,11.639871794871796,39.2775332302268,100,156,64.1025641025641,1163.0,9,3.0336000000000003,3.55473267908365,-0.5211326790836499,00-0037239,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vrrmyvpvujynckag9jop"
2025,REG,0,Michael Pittman,WR,IND,6.776542056074766,3.0333786487343044,7.985405405405407,20.674357527044744,80,111,72.07207207207207,793.0,7,3.842,3.4212331766003743,0.4207668233996258,00-0036252,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z78xpye9hing1e7wke8b"
2025,REG,0,Evan Engram,TE,DEN,6.773653846153845,4.577735615988696,4.299605263157894,7.463245622249273,50,76,65.78947368421053,461.0,1,6.332600000000001,6.416316275385167,-0.0837162753851661,00-0033881,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vsrjso6phkjqki88qw9y"
2025,REG,0,Chimere Dike,WR,TEN,6.772238805970148,3.803517133753788,8.205810810810812,15.646870265200324,48,74,64.86486486486487,423.0,4,4.776666666666667,5.002598585238759,-0.2259319185720913,00-0040705,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/njdduv9jx7c8vlrll8ex"
2025,REG,0,Xavier Legette,WR,CAR,6.733448275862068,2.599621613011183,10.80453125,20.30789743409016,35,64,54.6875,363.0,3,2.449428571428572,3.021083677756053,-0.5716551063274808,00-0039342,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j4jj8rvgzji7zut86ux7"
2025,REG,0,Ricky Pearsall,WR,SF,6.718627450980391,2.338227192919033,13.946603773584902,18.11886576003294,36,53,67.9245283018868,528.0,0,2.1919444444444443,2.929483550066206,-0.7375391056217624,00-0039916,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ko3lwlcfkxaykcspt4nw"
2025,REG,0,Wan'Dale Robinson,WR,NYG,6.710916666666666,3.365855718834662,8.654928571428572,27.615607265765675,92,140,65.71428571428571,1014.0,4,4.577500000000001,4.23268274753739,0.3448172524626107,00-0038117,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yzcvyhmilvxedfjfjglc"
2025,REG,0,Terry McLaurin,WR,WAS,6.691833333333333,2.3780530890909906,14.059333333333331,22.39222764918242,38,60,63.33333333333333,582.0,3,2.774473684210527,2.690873285149433,0.0836003990610936,00-0035659,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wokz1etv1wj1vhbmvxgs"
2025,REG,0,Khalil Shakir,WR,BUF,6.6916,3.8039981933559166,3.536526315789473,9.795957640362948,72,95,75.78947368421053,686.0,4,7.375694444444444,5.491952738039616,1.8837417064048283,00-0037261,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/otadttbhvkmavhsonnqm"
2025,REG,0,Troy Franklin,WR,DEN,6.690531914893617,3.008025890829162,12.681346153846157,30.122031157571623,65,104,62.5,709.0,6,4.330923076923077,4.033374873771905,0.2975482031511722,00-0039868,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/belpdlyoda8cmzbvjkqh"
2025,REG,0,DeMario Douglas,WR,NE,6.599512195121952,3.936569641062553,9.940652173913042,10.384593548094069,31,46,67.3913043478261,447.0,3,7.039354838709677,6.198655219182784,0.8406996195268928,00-0038621,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/almsm6nmovpasu8ts9u3"
2025,REG,0,Chris Godwin,WR,TB,6.597083333333334,2.817862940990965,7.82,9.140664750615384,33,51,64.70588235294117,360.0,2,6.502121212121213,4.30395807014725,2.1981631419739625,00-0033921,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ilkheljdx4hbjpisulke"
2025,REG,0,Darnell Mooney,WR,ATL,6.569305555555555,3.018190615882234,14.16777777777778,24.951812533633383,32,72,44.44444444444444,443.0,1,2.4853125,2.710555410169132,-0.2252429101691322,00-0036309,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaejonwaflt9drrs9ika"
2025,REG,0,Kendrick Bourne,WR,SF,6.504705882352942,2.8762101841502,10.627924528301886,13.807371383188382,37,53,69.81132075471697,551.0,0,4.777027027027027,3.0935046486991986,1.6835223783278286,00-0033307,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rroh157jvpywprbfn3vx"
2025,REG,0,Garrett Wilson,WR,NYJ,6.484912280701754,3.057975170073708,9.444745762711865,17.068381958802355,36,59,61.01694915254237,395.0,4,2.859444444444444,2.8862005748812454,-0.0267561304368011,00-0037740,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kbijsheobhwej7lh8mvf"
2025,REG,0,Brenton Strange,TE,JAX,6.4606,3.905474016281744,6.5755,8.087050634001155,46,60,76.66666666666667,540.0,3,5.725652173913043,5.95435191583505,-0.2286997419220071,00-0038935,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yabpcvadjlrkxzducv7k"
2025,REG,0,Zay Flowers,WR,BAL,6.454454545454546,3.579677557341893,9.922881355932205,34.73831301566769,86,118,72.88135593220339,1211.0,5,5.58267441860465,5.386771908808303,0.1959025097963476,00-0039064,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sqqh8gmxdpo55qwpsszj"
2025,REG,0,Rome Odunze,WR,CHI,6.439529411764706,2.9815803100765117,14.078333333333331,28.29329182921083,44,90,48.888888888888886,661.0,6,5.00090909090909,4.0259801419290735,0.9749289489800166,00-0039919,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yqjdhpsno75du0n72u4w"
2025,REG,0,Malik Washington,WR,MIA,6.425272727272728,3.6508982788645623,5.191076923076923,10.637419175853797,46,65,70.76923076923077,317.0,3,5.751739130434784,4.855719981711576,0.8960191487232079,00-0039880,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kwcgtsbpd0rpwsgq2npe"
2025,REG,0,Parker Washington,WR,JAX,6.424565217391304,2.3909522431815406,12.607368421052632,24.55037777695786,58,95,61.05263157894737,847.0,5,4.932241379310346,3.202053836615306,1.73018754269504,00-0038606,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sqgxayp6nrrpvwonksdm"
