Season,Season Type,Week,Player Name,Position,Team Abbreviation,Avg Cushion,Avg Separation,Avg Intended Air Yards,Share of Intended Air Yards (%),Receptions,Targets,Catch Percentage,Yards,Receiving Touchdowns,Avg Yards After Catch,Avg Expected YAC,YAC Above Expectation,Player GSIS ID
2025,REG,9,Drake London,WR,ATL,5.038571428571429,2.2885827130299314,10.982857142857144,47.21923655682831,9,14,64.28571428571429,118.0,3,2.2277777777777774,2.06683597144025,0.1609418063375272,00-0037238
2025,REG,9,Davante Adams,WR,LAR,4.971428571428572,2.7893748127301192,14.917142857142855,33.2008521191695,5,7,71.42857142857143,60.0,2,2.3019999999999983,3.5131770446141672,-1.211177044614169,00-0031381
2025,REG,9,Ja'Marr Chase,WR,CIN,4.958333333333333,3.4888219487260868,10.41,19.528208976222857,6,8,75.0,111.0,0,7.798333333333336,4.822070813967173,2.9762625193661627,00-0036900
2025,REG,9,Parker Washington,WR,JAX,4.93,2.405655814482158,8.996666666666666,28.736203286368312,8,9,88.88888888888889,90.0,0,1.546250000000001,2.781151946863204,-1.2349019468632032,00-0038606
2025,REG,9,Amon-Ra St. Brown,WR,DET,4.859230769230769,2.071745207110964,10.235384615384616,53.65755302847004,9,13,69.23076923076923,97.0,0,2.902222222222223,2.7435325967968662,0.1586896254253567,00-0036963
2025,REG,9,Quentin Johnston,WR,LAC,4.833333333333333,2.0188266094547633,12.338333333333333,24.91082845413554,4,6,66.66666666666666,53.0,1,3.0825000000000005,2.6706872542798656,0.4118127457201348,00-0038544
2025,REG,9,Oronde Gadsden II,TE,LAC,4.8149999999999995,4.9175827341672615,9.087999999999997,15.290396392758593,5,5,100.0,68.0,0,4.512000000000002,3.4735820648103073,1.038417935189695,00-0040189
2025,REG,9,Olamide Zaccheaus,WR,CHI,4.747142857142856,3.4610663562003063,6.23,18.13880700222004,6,8,75.0,58.0,1,7.063333333333333,7.026838459087912,0.036494874245420306,00-0035208
2025,REG,9,Jonnu Smith,TE,PIT,4.53,4.778723050526787,3.7639999999999993,19.669732441471567,3,5,60.0,25.0,0,7.553333333333334,5.819689016989287,1.733644316344047,00-0033858
2025,REG,9,Dalton Schultz,TE,HOU,4.492857142857143,2.9383715744201044,5.733750000000001,14.082215331716455,6,8,75.0,77.0,0,7.5283333333333315,5.34599076019246,2.182342573140872,00-0034383
2025,REG,9,Jaxon Smith-Njigba,WR,SEA,4.402857142857143,2.8740538940012055,9.956666666666667,44.28465530022239,8,9,88.88888888888889,129.0,0,6.305,5.783241138154338,0.5217588618456617,00-0038543
2025,REG,9,Calvin Austin III,WR,PIT,4.053333333333334,3.8940276904326585,6.238333333333333,39.11998327759197,5,6,83.33333333333334,56.0,0,8.084,5.755727502623486,2.3282724973765134,00-0037837
2025,REG,9,Courtland Sutton,WR,DEN,3.9416666666666664,1.5945761333177224,21.156666666666666,31.035157205026646,1,6,16.666666666666664,30.0,1,3.9000000000000057,1.9394184226437403,1.9605815773562654,00-0034348
2025,REG,9,Tyler Warren,TE,IND,3.812,3.965180122986799,1.9385714285714297,3.3236994219653195,5,7,71.42857142857143,26.0,0,3.45,5.111274583095178,-1.661274583095178,00-0040128
2025,REG,9,Jauan Jennings,WR,SF,3.682,1.7665581648593291,7.672,29.005671077504726,4,5,80.0,41.0,1,4.2575,3.4885280295371786,0.7689719704628217,00-0036259
2025,REG,9,Justin Jefferson,WR,MIN,3.6687499999999997,4.26904436869422,6.733333333333333,25.256314078519626,6,9,66.66666666666666,47.0,1,1.739999999999999,3.1358023933013706,-1.3958023933013715,00-0036322
2025,REG,9,Andrei Iosivas,WR,CIN,3.4433333333333334,2.437938660837721,10.868571428571428,17.83989119729869,5,7,71.42857142857143,66.0,1,4.428,4.873909507365579,-0.4459095073655792,00-0038619
2025,REG,9,Travis Kelce,TE,KC,3.135,3.1714728449282004,11.390000000000002,13.635492984724419,4,5,80.0,66.0,0,4.0074999999999985,5.090311885748804,-1.0828118857488054,00-0030506
2025,REG,10,Zay Flowers,WR,BAL,8.653333333333334,4.864557305036648,3.7266666666666652,16.156069364161844,4,6,66.66666666666666,75.0,0,10.870000000000001,6.599515812209631,4.27048418779037,00-0039064
2025,REG,10,Jordan Addison,WR,MIN,8.343636363636362,2.560083551468664,14.817272727272728,33.77121190145661,3,11,27.27272727272727,35.0,0,4.446666666666665,2.7286098975086666,1.7180567691579989,00-0038994
2025,REG,10,Jayden Higgins,WR,HOU,8.192857142857141,2.5614279503775745,13.794285714285712,21.81407432508754,5,7,71.42857142857143,42.0,1,1.038000000000001,2.0678252984143684,-1.0298252984143674,00-0040130
2025,REG,10,Drake London,WR,ATL,7.854285714285714,4.075224642872855,11.563750000000002,30.86238532110092,6,8,75.0,104.0,1,4.801666666666667,4.527168139342545,0.2744985273241216,00-0037238
2025,REG,10,DeVonta Smith,WR,PHI,7.852857142857144,2.795721579354456,11.482857142857144,44.76498106482515,4,7,57.14285714285714,69.0,1,3.1125000000000007,3.4310746450179934,-0.3185746450179927,00-0036912
2025,REG,10,Mack Hollins,WR,NE,7.597999999999999,1.8810359464572906,15.27,44.11254911023804,6,10,60.0,106.0,0,2.4966666666666675,2.569474312815032,-0.07280764614836466,00-0033555
2025,REG,10,Jaxon Smith-Njigba,WR,SEA,7.345,2.250812847544159,15.67833333333333,79.47786414329165,5,6,83.33333333333334,93.0,1,2.806000000000002,2.465157834196316,0.34084216580368576,00-0038543
2025,REG,10,Wan'Dale Robinson,WR,NYG,7.15888888888889,3.441140126678951,6.337272727272728,26.404302867315632,6,11,54.54545454545454,62.0,0,4.066666666666666,2.630895197375176,1.4357714692914905,00-0038117
2025,REG,10,Tetairoa McMillan,WR,CAR,7.1499999999999995,3.5954583654852894,11.8275,57.06875753920387,5,8,62.5,60.0,0,1.8539999999999992,3.0092262004926873,-1.155226200492688,00-0040124
2025,REG,10,Dalton Schultz,TE,HOU,7.112222222222223,2.09811846930622,8.665454545454544,21.533943296057835,7,11,63.63636363636363,53.0,1,2.550000000000001,3.3057295978960286,-0.7557295978960274,00-0034383
2025,REG,10,Alec Pierce,WR,IND,7.021428571428572,1.7141127840029504,19.26142857142857,63.282643386839396,4,7,57.14285714285714,84.0,1,3.4750000000000014,1.253789418589065,2.2212105814109364,00-0037664
2025,REG,10,Michael Wilson,WR,ARI,6.967142857142856,2.2502704572024332,5.358571428571428,10.830397874920594,4,7,57.14285714285714,34.0,0,3.2424999999999997,2.44286399891962,0.7996360010803798,00-0038559
2025,REG,10,Tyler Lockett,WR,LV,6.883333333333334,4.703978460821951,4.583333333333335,25.47947743908089,5,6,83.33333333333334,44.0,0,3.7499999999999987,5.540498190925154,-1.7904981909251556,00-0032211
2025,REG,10,Cade Otton,TE,TB,6.832727272727274,3.196374103917567,3.6808333333333336,15.757554136491741,9,12,75.0,82.0,0,5.873333333333332,5.776973053812981,0.09636027952035153,00-0038129
2025,REG,10,Khalil Shakir,WR,BUF,6.771428571428571,3.1000209989689393,6.738888888888888,16.131177190276073,7,9,77.77777777777779,58.0,0,1.721428571428572,3.360339034502723,-1.6389104630741511,00-0037261
2025,REG,10,Stefon Diggs,WR,NE,6.733750000000001,2.2927012094929378,11.716249999999999,27.077074185347815,5,8,62.5,46.0,1,1.2340000000000024,1.529261327631866,-0.29526132763186363,00-0031588
2025,REG,10,Darnell Mooney,WR,ATL,6.73,2.9099719081882447,11.78375,31.449541284403672,1,8,12.5,17.0,0,4.060000000000002,6.729268616720219,-2.669268616720217,00-0036309
2025,REG,10,Evan Engram,TE,DEN,6.713333333333334,5.82827618973133,6.653999999999999,15.343110127282788,2,5,40.0,12.0,0,3.8599999999999994,4.52462492624818,-0.6646249262481803,00-0033881
2025,REG,10,Chris Olave,WR,NO,6.641250000000001,1.942293660763296,17.96625,54.57755838238085,5,8,62.5,104.0,1,5.476000000000001,6.141643692683101,-0.6656436926831004,00-0037239
2025,REG,10,Oronde Gadsden II,TE,LAC,6.636,3.1026875701217054,5.810000000000001,21.645451723067367,3,6,50.0,13.0,0,2.2833333333333337,2.833980480819747,-0.5506471474864134,00-0040189
2025,REG,10,Harold Fannin Jr.,TE,CLE,6.528333333333333,1.9203200661054456,6.032857142857144,20.737576114712237,4,7,57.14285714285714,44.0,0,2.304999999999999,2.3826264743822207,-0.07762647438222192,00-0040663
2025,REG,10,Troy Franklin,WR,DEN,6.50625,3.2331019001286005,14.464444444444446,60.03504888396976,5,9,55.55555555555556,40.0,1,4.4940000000000015,5.782687997996845,-1.2886879979968437,00-0039868
2025,REG,10,Amon-Ra St. Brown,WR,DET,6.325714285714286,4.027653252109886,7.0787499999999985,29.91389783952248,5,8,62.5,58.0,1,8.8,9.803006242081391,-1.0030062420813906,00-0036963
2025,REG,10,Dallas Goedert,TE,PHI,6.224000000000001,2.8387426771037205,8.295,27.717754511026964,4,6,66.66666666666666,43.0,0,3.139999999999999,4.41851760751058,-1.2785176075105813,00-0034351
2025,REG,10,Emeka Egbuka,WR,TB,6.165833333333333,2.5342159769695516,10.51076923076923,48.746031179765254,6,13,46.15384615384615,115.0,1,6.873333333333332,4.388911965132412,2.4844213682009197,00-0040129
2025,REG,10,Rome Odunze,WR,CHI,6.125,3.636582439581668,14.863999999999999,42.5988020519875,6,10,60.0,86.0,1,5.256666666666665,4.328242311069744,0.9284243555969214,00-0039919
2025,REG,10,Tez Johnson,WR,TB,6.014,2.0913570254587475,12.952000000000002,23.102993114765795,4,5,80.0,42.0,2,1.5425000000000004,1.7412409129333355,-0.19874091293333507,00-0040237
2025,REG,10,Colby Parkinson,TE,LAR,5.927499999999999,5.359601510419497,2.8119999999999985,4.594771241830062,4,5,80.0,41.0,1,6.885000000000001,7.1187609836005095,-0.2337609836005088,00-0036244
2025,REG,10,Calvin Austin III,WR,PIT,5.872857142857143,2.7930551146377196,9.737142857142857,31.62436783742402,2,7,28.57142857142857,14.0,0,1.7799999999999976,1.5199303892948137,0.26006961070518386,00-0037837
2025,REG,10,Jameson Williams,WR,DET,5.6571428571428575,4.12984549050297,10.55285714285714,39.020653953832344,6,7,85.71428571428571,119.0,1,9.321666666666667,5.601402223469677,3.7202644431969905,00-0037240
2025,REG,10,Dontayvion Wicks,WR,GB,5.621250000000001,1.9001420010170857,9.41625,24.88684793022565,4,8,50.0,38.0,0,0.6500000000000021,0.7014106474470134,-0.05141064744701129,00-0038393
2025,REG,10,Sam LaPorta,TE,DET,5.442,3.200872060754184,3.9620000000000006,10.464317785642601,5,5,100.0,53.0,0,6.638,6.043181430135337,0.5948185698646631,00-0039065
2025,REG,10,Quentin Johnston,WR,LAC,5.295555555555556,3.5349253239896803,4.751,29.500155231294617,5,10,50.0,42.0,0,9.351999999999999,5.465435944710771,3.8865640552892273,00-0038544
2025,REG,10,Jaylen Waddle,WR,MIA,5.22,2.3383683781266007,21.715714285714284,79.9757983900668,5,7,71.42857142857143,84.0,1,1.3180000000000007,1.563306617398166,-0.24530661739816528,00-0036613
2025,REG,10,George Kittle,TE,SF,5.1883333333333335,4.4365291125218045,5.4111111111111105,17.878120411160058,9,9,100.0,84.0,1,3.9222222222222225,2.9491374918068107,0.9730847304154118,00-0033288
2025,REG,10,Justin Jefferson,WR,MIN,5.063636363636363,3.528897709381845,16.477500000000003,40.96927252760915,4,12,33.33333333333333,37.0,0,5.347500000000002,5.865337192851712,-0.5178371928517098,00-0036322
2025,REG,10,Nico Collins,WR,HOU,5.062666666666667,1.6254666157986257,13.918,47.163673331074214,7,15,46.666666666666664,136.0,0,3.5228571428571422,2.2372279985181973,1.285629144338945,00-0036554
2025,REG,10,Jauan Jennings,WR,SF,4.82375,2.1068580642274397,10.477777777777778,34.61820851688693,6,9,66.66666666666666,71.0,1,1.6900000000000013,1.7253120633817407,-0.03531206338173942,00-0036259
2025,REG,10,Ladd McConkey,WR,LAC,4.6850000000000005,2.1611540126004614,11.253333333333336,41.92486805339956,4,6,66.66666666666666,107.0,1,16.66,5.41807515234882,11.24192484765118,00-0039915
2025,REG,10,Deebo Samuel Sr.,WR,WAS,4.6775,3.596425068488449,4.659999999999999,8.288865172536463,4,5,80.0,29.0,1,4.654999999999999,4.221204018220147,0.433795981779852,00-0035719
2025,REG,10,Keenan Allen,WR,LAC,4.640000000000001,2.0194118784889223,4.946000000000001,15.3554796647004,2,5,40.0,19.0,0,7.785,5.91634711894676,1.8686528810532401,00-0030279
2025,REG,10,Keon Coleman,WR,BUF,4.6,1.9080295079653629,20.53625,43.69647321666046,3,8,37.5,46.0,1,3.919999999999997,2.3399321258902623,1.5800678741097345,00-0039901
2025,REG,10,DK Metcalf,WR,PIT,4.46,2.0507266000253073,13.795714285714288,44.80582749501231,3,7,42.857142857142854,35.0,0,4.183333333333333,3.2334801190828935,0.9498532142504392,00-0035640
2025,REG,10,Jerry Jeudy,WR,CLE,4.433636363636364,2.7313892229329215,9.583333333333334,56.472205853466896,6,12,50.0,78.0,1,4.803333333333335,6.033390872109862,-1.2300575387765278,00-0036407
2025,REG,10,Kyle Pitts,TE,ATL,4.3475,1.4499987942570232,16.462,27.45954962468724,2,5,40.0,38.0,0,5.73,3.6194145042682067,2.1105854957317938,00-0036970
2025,REG,10,Puka Nacua,WR,LAR,4.3,2.5745625022538605,4.535000000000001,8.8921568627451,5,6,83.33333333333334,64.0,1,9.535999999999998,6.152257324853468,3.3837426751465296,00-0039075
2025,REG,10,Theo Johnson,TE,NYG,4.2299999999999995,2.669257561072999,8.785,26.62020378015984,7,8,87.5,75.0,0,2.9442857142857144,3.992763220860792,-1.0484775065750775,00-0039847
2025,REG,10,Tyler Warren,TE,IND,4.07625,3.102872080179703,4.562,21.411808880127673,8,10,80.0,99.0,0,8.649999999999999,6.271084757535867,2.3789152424641316,00-0040128
2025,REG,10,Parker Washington,WR,JAX,4.051428571428572,2.501631084833314,10.340000000000003,40.79815117524381,3,7,42.857142857142854,33.0,1,2.6333333333333306,2.497143613483786,0.13618971984954475,00-0038606
2025,REG,10,Jalen Nailor,WR,MIN,4.015,2.521392859422527,17.408333333333335,21.641837432401637,5,6,83.33333333333334,124.0,1,8.792,2.87023237046792,5.92176762953208,00-0037291
2025,REG,10,Trey McBride,TE,ARI,4.003333333333333,4.048067181898928,7.660000000000001,28.752093318704162,9,13,69.23076923076923,127.0,1,6.73,5.640226743647948,1.0897732563520526,00-0037744
2025,REG,10,Ja'Tavion Sanders,TE,CAR,3.78,4.13966242985154,2.9959999999999996,9.034981905910737,5,5,100.0,32.0,0,3.404000000000001,4.366130036600362,-0.9621300366003611,00-0039356
2025,REG,10,Davante Adams,WR,LAR,3.6525,2.433938243453292,16.04,41.93464052287582,6,8,75.0,77.0,1,1.4733333333333316,2.3932738578202915,-0.9199405244869598,00-0031381
2025,REG,10,Marvin Harrison Jr.,WR,ARI,3.5627272727272725,1.7625462612096285,13.164166666666668,45.61124906161575,3,12,25.0,33.0,1,1.923333333333332,1.7724330912086164,0.15090024212471564,00-0039849
2025,REG,10,Zach Ertz,TE,WAS,3.5025,2.456847352845482,15.868,28.224831020988972,4,5,80.0,54.0,0,2.3175000000000012,4.110836348265273,-1.7933363482652722,00-0030061
2025,REG,10,Mark Andrews,TE,BAL,3.476,2.952669332897411,8.016,28.959537572254334,3,5,60.0,14.0,1,1.1666666666666667,0.8487962083832675,0.3178704582833992,00-0034753
2025,REG,11,Keenan Allen,WR,LAC,9.948333333333332,3.3568463608262404,8.763333333333334,26.016823354774864,4,6,66.66666666666666,53.0,0,3.097500000000001,3.548148524294419,-0.4506485242944178,00-0030279
2025,REG,11,Jaylen Waddle,WR,MIA,9.098571428571429,3.104911651790336,13.194285714285716,73.90573737697048,3,7,42.857142857142854,52.0,0,7.016666666666668,2.492245354363945,4.5244213123027235,00-0036613
2025,REG,11,Tre Tucker,WR,LV,8.824285714285713,3.9804877440206763,9.21125,35.83446800233417,4,8,50.0,47.0,1,6.405000000000001,6.1930585131558615,0.2119414868441396,00-0038563
2025,REG,11,Jordan Addison,WR,MIN,8.451666666666666,2.182982815927152,20.86142857142857,49.034619388200525,2,7,28.57142857142857,20.0,1,-0.2699999999999996,0.23761609812595452,-0.5076160981259541,00-0038994
2025,REG,11,Jakobi Meyers,WR,JAX,8.049999999999999,4.034780035765824,9.563333333333334,28.981261679882824,5,6,83.33333333333334,64.0,0,4.769999999999999,3.731237289343585,1.038762710656414,00-0034960
2025,REG,11,Jeremy Ruckert,TE,NYJ,7.717999999999999,2.61234764268796,3.4880000000000018,8.886624203821661,4,5,80.0,23.0,0,2.509999999999998,2.418881159789464,0.09111884021053385,00-0037805
2025,REG,11,Wan'Dale Robinson,WR,NYG,7.635714285714287,1.9316929891861905,7.489999999999999,31.433900676148284,4,9,44.44444444444444,36.0,0,1.2799999999999994,1.170053626010116,0.10994637398988338,00-0038117
2025,REG,11,Amon-Ra St. Brown,WR,DET,7.500833333333333,2.1487746826544942,11.874166666666667,56.9322358957967,2,12,16.666666666666664,42.0,0,9.440000000000001,8.905731445291622,0.5342685547083796,00-0036963
2025,REG,11,Jauan Jennings,WR,SF,7.5,2.1753104507099166,11.209999999999999,33.7972966182604,4,6,66.66666666666666,54.0,0,1.7950000000000017,2.8526356571851466,-1.0576356571851449,00-0036259
2025,REG,11,Emeka Egbuka,WR,TB,7.41,3.05924368004782,5.172222222222221,23.081118603728672,5,9,55.55555555555556,40.0,0,5.110000000000004,5.181605149758525,-0.07160514975852106,00-0040129
2025,REG,11,Michael Wilson,WR,ARI,7.223333333333333,3.3527914294886347,12.501666666666669,61.91327793980081,15,18,83.33333333333334,185.0,0,2.839333333333332,3.178031742107377,-0.3386984087740452,00-0038559
2025,REG,11,Isaiah Hodgins,WR,NYG,7.080000000000001,2.7704061340698907,9.43166666666667,26.38843553275823,5,6,83.33333333333334,57.0,0,2.011999999999998,2.1980248029917275,-0.18602480299172974,00-0036165
2025,REG,11,T.J. Hockenson,TE,MIN,7.078,3.464677387228955,6.306666666666668,12.706087774084155,3,6,50.0,39.0,0,11.00333333333333,12.144810044155747,-1.1414767108224169,00-0035229
2025,REG,11,Pat Bryant,WR,DEN,6.846000000000001,2.3799765214459403,9.163333333333332,17.32472034031826,5,6,83.33333333333334,82.0,0,6.964000000000001,5.492617847574661,1.47138215242534,00-0040134
2025,REG,11,Romeo Doubs,WR,GB,6.843749999999999,2.3520048743117625,11.552500000000002,29.68077590082857,4,8,50.0,53.0,0,4.4675,4.966005631143645,-0.49850563114364466,00-0037816
2025,REG,11,Luther Burden III,WR,CHI,6.835,3.20717472581696,7.166000000000002,11.837584247389984,3,5,60.0,27.0,0,6.136666666666666,6.669366678629861,-0.532700011963195,00-0040735
2025,REG,11,Evan Engram,TE,DEN,6.82,6.564083171199554,0.6899999999999992,1.0871277769024725,4,5,80.0,33.0,0,8.877500000000001,11.28828434612069,-2.410784346120689,00-0033881
2025,REG,11,Brock Bowers,TE,LV,6.795000000000001,3.1149573143673823,8.894166666666667,51.90138105426959,7,12,58.333333333333336,72.0,0,1.8100000000000007,2.1935300961150523,-0.3835300961150516,00-0039338
2025,REG,11,Jaxon Smith-Njigba,WR,SEA,6.77,2.798344444209594,10.201666666666666,33.7115162196398,9,12,75.0,105.0,0,3.08,2.977535818701627,0.10246418129837309,00-0038543
2025,REG,11,Rashee Rice,WR,KC,6.76,2.5943616324933827,4.3744444444444435,13.253660999831673,6,9,66.66666666666666,38.0,0,6.225000000000001,6.37121902353465,-0.14621902353464833,00-0039067
2025,REG,11,Zay Flowers,WR,BAL,6.703999999999999,4.691701985187416,11.676,29.528096707298566,3,5,60.0,78.0,0,9.276666666666666,6.668636904826902,2.608029761839764,00-0039064
2025,REG,11,Darnell Mooney,WR,ATL,6.667142857142857,2.4052805263398116,14.898571428571428,44.467658721698704,3,7,42.857142857142854,34.0,0,0.4833333333333343,2.009872482317254,-1.5265391489839195,00-0036309
2025,REG,11,Tyrell Shavers,WR,BUF,6.6,6.011295239263187,17.95,28.077584858438918,4,5,80.0,90.0,1,4.3925,6.024484255259722,-1.631984255259722,00-0038679
2025,REG,11,Greg Dortch,WR,ARI,6.568,5.8594849394695165,5.316666666666667,8.776756727012602,6,6,100.0,66.0,1,6.62,2.8734893100735426,3.7465106899264575,00-0035500
2025,REG,11,Tetairoa McMillan,WR,CAR,6.469090909090909,3.150167234321154,11.988333333333332,47.272607781282865,8,12,66.66666666666666,130.0,2,6.141250000000001,5.26178926048016,0.8794607395198408,00-0040124
2025,REG,11,Tee Higgins,WR,CIN,6.42,2.2230598340419494,15.49625,44.46875672573354,3,8,37.5,63.0,1,4.653333333333333,3.086068421458492,1.5672649118748412,00-0036410
2025,REG,11,Jayden Higgins,WR,HOU,6.404285714285714,1.9231737438501748,14.379999999999999,29.309340787328214,4,7,57.14285714285714,55.0,0,1.9674999999999994,2.2268455473555746,-0.25934554735557525,00-0040130
2025,REG,11,Deebo Samuel Sr.,WR,WAS,6.3428571428571425,3.3323935650310865,2.81875,10.581886438291884,7,8,87.5,74.0,1,8.027142857142858,6.340736110597975,1.6864067465448827,00-0035719
2025,REG,11,Trey McBride,TE,ARI,6.21875,3.124437528484808,6.460909090909092,19.553733560776976,10,11,90.9090909090909,115.0,1,4.772999999999999,2.2303745302471554,2.5426254697528434,00-0037744
2025,REG,11,Van Jefferson,WR,TEN,6.1328571428571435,1.4789663512368727,9.154285714285715,24.952299365289512,3,7,42.857142857142854,22.0,1,0.8333333333333334,1.2003980876927816,-0.3670647543594482,00-0036415
2025,REG,11,Rome Odunze,WR,CHI,6.050000000000001,2.0617834546703766,21.596666666666664,42.810889388132665,2,6,33.33333333333333,41.0,0,7.164999999999999,1.8496180049969553,5.315381995003044,00-0039919
2025,REG,11,Mack Hollins,WR,NE,5.998,5.583343450323427,18.938,26.313010615239257,4,5,80.0,64.0,0,3.6575000000000006,4.115828940554394,-0.4583289405543933,00-0033555
2025,REG,11,Xavier Worthy,WR,KC,5.966,3.666239167103739,12.526000000000003,21.083992593839426,3,5,60.0,25.0,0,5.653333333333329,6.502285001505697,-0.8489516681723686,00-0039894
2025,REG,11,Jerry Jeudy,WR,CLE,5.961428571428571,2.602872694885421,7.4471428571428575,28.032910303291036,3,7,42.857142857142854,21.0,0,3.2033333333333354,1.9331709002261543,1.270162433107181,00-0036407
2025,REG,11,CeeDee Lamb,WR,DAL,5.958571428571429,3.8629483830288973,9.022857142857143,29.146285186894332,5,7,71.42857142857143,66.0,1,3.1760000000000006,2.4398132498501583,0.7361867501498423,00-0036358
2025,REG,11,Gunnar Helm,TE,TEN,5.8933333333333335,2.704612427497158,4.179999999999997,8.138312371013583,4,5,80.0,29.0,0,2.997500000000004,2.3359805074840096,0.6615194925159944,00-0040584
2025,REG,11,Darnell Washington,TE,PIT,5.88,6.08101210283457,2.4840000000000004,10.364683301343572,4,5,80.0,67.0,0,14.565,6.899484801424705,7.665515198575294,00-0038558
2025,REG,11,Xavier Legette,WR,CAR,5.82125,2.123819608084193,12.56125,33.02116193480547,4,8,50.0,83.0,1,6.462500000000002,5.504241151562148,0.958258848437854,00-0039342
2025,REG,11,Xavier Hutchinson,WR,HOU,5.811999999999999,2.492185195696916,11.830000000000002,17.222804565571867,3,5,60.0,42.0,0,4.243333333333335,4.195696343446836,0.04763698988649878,00-0038618
2025,REG,11,Drake London,WR,ATL,5.623333333333333,3.069874487569387,9.666666666666666,37.09546753080629,7,9,77.77777777777779,119.0,0,7.922857142857142,7.53115120860353,0.39170593425361133,00-0037238
2025,REG,11,Harold Fannin Jr.,TE,CLE,5.316000000000001,1.7960868856741654,7.337999999999998,19.730049473004943,2,5,40.0,26.0,0,2.4250000000000043,1.532277494824001,0.8927225051760033,00-0040663
2025,REG,11,Chris Moore,WR,WAS,5.287999999999999,2.1160532833125743,17.878,41.94744251525107,2,5,40.0,28.0,0,5.720000000000002,2.2449145543815803,3.475085445618422,00-0032398
2025,REG,11,Zach Ertz,TE,WAS,5.1425,2.1339374938157274,10.535,39.54950727358049,4,8,50.0,42.0,0,2.0775000000000023,4.825526461494178,-2.7480264614941756,00-0030061
2025,REG,11,Sterling Shepard,WR,TB,5.108,3.867380676464122,10.748000000000001,26.646172153907184,4,5,80.0,54.0,0,0.6524999999999981,3.275750031874395,-2.623250031874397,00-0032385
2025,REG,11,AJ Barner,TE,SEA,5.071666666666667,4.615616821019689,3.0027272727272742,9.095665583521509,10,11,90.9090909090909,70.0,0,3.9249999999999994,4.135054762337484,-0.21005476233748466,00-0039793
2025,REG,11,Elic Ayomanor,WR,TEN,4.904,4.2510610802643605,11.801666666666668,27.57291382734317,2,6,33.33333333333333,11.0,0,3.9450000000000003,3.1116803857828472,0.8333196142171531,00-0040170
2025,REG,11,DK Metcalf,WR,PIT,4.8875,4.003271459093245,10.2325,68.31344404573146,5,8,62.5,49.0,0,5.184,4.147072401437375,1.0369275985626247,00-0035640
2025,REG,11,Travis Kelce,TE,KC,4.833333333333333,3.000555742038496,4.497692307692308,19.683554957077934,9,13,69.23076923076923,91.0,1,7.386666666666666,6.827003893814435,0.5596627728522305,00-0030506
2025,REG,11,Puka Nacua,WR,LAR,4.82625,2.47289650663095,7.13375,38.85749302103901,7,8,87.5,75.0,0,3.7642857142857147,2.6949416819125327,1.069344032373182,00-0039075
2025,REG,11,Jake Ferguson,TE,DAL,4.81,5.098652322794555,-1.4559999999999989,-3.359483156437469,4,5,80.0,16.0,1,4.012499999999999,4.61367862971256,-0.6011786297125603,00-0038041
2025,REG,11,Justin Jefferson,WR,MIN,4.808888888888889,3.5231575510966056,8.478888888888887,25.623719821362616,5,9,55.55555555555556,61.0,0,6.2620000000000005,4.4600289828280895,1.801971017171911,00-0036322
2025,REG,11,Ja'Marr Chase,WR,CIN,4.711,2.2011868606660974,11.185000000000004,40.12124255685487,3,10,30.0,30.0,0,5.619999999999997,3.3297097624569196,2.290290237543078,00-0036900
2025,REG,11,Rashid Shaheed,WR,SEA,4.659999999999999,2.4803426222708973,16.206,22.313708211708978,2,5,40.0,27.0,0,0.9300000000000033,2.336514669263579,-1.4065146692635757,00-0037545
2025,REG,11,Stefon Diggs,WR,NE,4.527,3.769661965544587,9.092727272727274,27.794142166398046,9,11,81.81818181818183,105.0,0,3.7355555555555546,4.740392756778533,-1.0048372012229785,00-0031588
2025,REG,11,George Kittle,TE,SF,4.5200000000000005,4.294223422985137,7.88,23.757600120596965,6,6,100.0,67.0,2,4.555,4.823041052324943,-0.2680410523249437,00-0033288
2025,REG,11,Hunter Henry,TE,NE,4.516666666666667,1.7784775840931548,7.371666666666669,12.290890902017454,4,6,66.66666666666666,45.0,0,6.117499999999998,9.736696738144701,-3.619196738144703,00-0033090
2025,REG,11,Oronde Gadsden II,TE,LAC,4.452500000000001,2.536715767183434,11.065999999999999,27.377535873330032,2,5,40.0,41.0,0,6.670000000000002,5.42539205339699,1.2446079466030113,00-0040189
2025,REG,11,Jameson Williams,WR,DET,4.251428571428572,2.6395193831528942,11.454285714285714,32.03611954610835,4,7,57.14285714285714,88.0,1,9.752500000000003,7.87021922966299,1.8822807703370135,00-0037240
2025,REG,11,A.J. Brown,WR,PHI,4.2272727272727275,1.7852682997737768,10.490909090909092,33.799021761415226,7,11,63.63636363636363,49.0,0,1.4642857142857137,1.8150065580312165,-0.3507208437455027,00-0035676
2025,REG,11,Dallas Goedert,TE,PHI,4.1975,1.896489040278381,7.87,11.525056380517237,2,5,40.0,24.0,0,7.860000000000003,4.641295494606425,3.2187045053935783,00-0034351
2025,REG,11,Nico Collins,WR,HOU,4.156,2.1205874069260604,11.027,32.10750058234335,9,10,90.0,92.0,1,0.8877777777777788,1.7239137182800843,-0.8361359405023056,00-0036554
2025,REG,11,Courtland Sutton,WR,DEN,3.97375,2.5080513160898135,9.756250000000001,24.59429651804003,4,8,50.0,59.0,0,2.369999999999999,3.493870132686368,-1.1238701326863687,00-0034348
